"","GSM6765254","GSM6765268","GSM6765281","GSM6765294","GSM6765307","GSM6765321","GSM6765335","GSM6765349","GSM6765363","GSM6765379","GSM6765393","GSM6765408"
"13345",0,0,0,1.1058148646338,2.20247279381421,0,0,0,0,5.10499051605983,5.22223434219487,8.34255857150835
"13346",2.2512391137236,2.26585394889171,2.22743010154835,0,1.10123639690711,1.10446176386974,2.97660939863261,2.22496734313952,2.23078230493399,2.04199620642393,1.04444686843897,2.08563964287709
"13347",0,0,0,2.2116297292676,2.20247279381421,0,0,2.96662312418602,0,5.10499051605983,2.08889373687795,0
"13348",28.140488921545,22.6585394889171,20.0468709139352,35.3860756682817,26.4296735257706,29.820467624483,33.4868557346169,34.1161659281393,24.5386053542739,29.608944993147,27.1556185794133,26.0704955359636
"13349",1.1256195568618,1.13292697444585,0,1.1058148646338,0,2.20892352773948,0,0.741655781046506,1.48718820328933,2.04199620642393,1.04444686843897,1.04281982143854
"13350",11.256195568618,13.5951236933502,12.2508655585159,16.587222969507,8.80989117525685,14.3580029303066,14.8830469931631,21.5080176503487,21.5642289476953,11.2309791353316,10.4444686843897,13.5566576787011
"13351",0,0,0,2.2116297292676,0,1.10446176386974,2.23245704897446,1.48331156209301,2.23078230493399,2.04199620642393,0,0
"13352",0,0,0,0,2.20247279381421,0,1.48830469931631,1.48331156209301,3.71797050822332,2.04199620642393,0,2.08563964287709
"13353",0,1.13292697444585,0,0,0,0,0,1.48331156209301,0,0,5.22223434219487,0
"13354",0,1.13292697444585,1.11371505077418,11.058148646338,9.91112757216396,8.83569411095793,3.72076174829076,5.19159046732554,2.97437640657866,5.10499051605983,8.35557494751179,8.34255857150835
"13355",0,0,0,3.31744459390141,9.91112757216396,7.73123234708819,2.23245704897446,2.22496734313952,2.97437640657866,8.16798482569573,6.26668121063384,5.21409910719272
"13356",23.6380106940978,23.7914664633629,24.5017311170319,16.587222969507,24.2272007319563,18.7758499857856,29.7660939863261,23.7329849934882,27.5129817608526,22.4619582706633,17.7555967634626,19.8135766073323
"13357",0,0,1.11371505077418,3.31744459390141,2.20247279381421,1.10446176386974,0,0.741655781046506,0.743594101644664,2.04199620642393,1.04444686843897,1.04281982143854
"13358",0,0,0,9.95233378170422,0,0,0,0,0,0,0,0
"13359",0,0,0,0,4.40494558762843,11.0446176386974,0,0,0,0,0,0
"13360",0,1.13292697444585,0,8.84651891707042,0,0,0,2.96662312418602,0,4.08399241284787,4.1777874737559,5.21409910719272
"13361",0,3.39878092333756,1.11371505077418,0,0,0,0,0,0,7.14698672248377,0,0
"13362",1.1256195568618,0,0,1.1058148646338,3.30370919072132,1.10446176386974,1.48830469931631,2.22496734313952,2.23078230493399,6.1259886192718,4.1777874737559,3.12845946431563
"13363",2.2512391137236,4.53170789778342,0,7.74070405243662,0,0,0,0,0,0,0,0
"13364",0,0,0,3.31744459390141,4.40494558762843,3.31338529160922,2.23245704897446,0.741655781046506,1.48718820328933,5.10499051605983,4.1777874737559,6.25691892863126
"13365",0,0,0,161.448970236535,190.513896664929,187.758499857856,35.7193127835913,32.6328543660463,30.4873581674312,241.976550461236,222.467182977501,210.649603930586
"13366",0,0,0,4.42325945853521,4.40494558762843,0,0,0,0,0,0,0
"13367",0,0,0,4.42325945853521,3.30370919072132,1.10446176386974,0,0,0,0,0,0
"13368",0,0,0,5.52907432316901,0,0,0,0,2.23078230493399,0,0,0
"13369",1.1256195568618,1.13292697444585,2.22743010154835,4.42325945853521,4.40494558762843,5.52230881934871,2.23245704897446,3.70827890523253,2.97437640657866,1.02099810321197,6.26668121063384,6.25691892863126
"13370",0,0,0,0,0,15.4624646941764,0,0,0,0,0,0
"13371",0,0,0,2.2116297292676,0,1.10446176386974,2.23245704897446,2.96662312418602,2.23078230493399,0,0,0
"13372",0,0,0,8.84651891707042,4.40494558762843,0,0,0,0,0,0,0
"13373",1.1256195568618,1.13292697444585,0,8.84651891707042,11.0123639690711,11.0446176386974,10.4181328952141,5.19159046732554,0,5.10499051605983,0,6.25691892863126
"13374",31.5173475921304,44.1841520033883,30.0703063709027,3.31744459390141,19.8222551443279,20.9847735135251,24.557027538719,16.3164271830231,22.3078230493399,19.3989639610274,11.4889155528287,17.7279369644552
"13375",0,0,0,6.63488918780281,0,0,2.23245704897446,0.741655781046506,1.48718820328933,0,3.13334060531692,2.08563964287709
"13376",0,0,0,1.1058148646338,4.40494558762843,2.20892352773948,3.72076174829076,2.96662312418602,2.97437640657866,1.02099810321197,4.1777874737559,2.08563964287709
"13377",1.1256195568618,1.13292697444585,0,0,0,0,2.97660939863261,0.741655781046506,0.743594101644664,0,0,1.04281982143854
"13378",14.6330542392034,13.5951236933502,13.3645806092901,1.1058148646338,1.10123639690711,1.10446176386974,0.744152349658153,0,0.743594101644664,3.0629943096359,4.1777874737559,1.04281982143854
"13379",2.2512391137236,2.26585394889171,3.34114515232253,1.1058148646338,1.10123639690711,0,0.744152349658153,1.48331156209301,0.743594101644664,4.08399241284787,0,1.04281982143854
"13380",2.2512391137236,1.13292697444585,1.11371505077418,6.63488918780281,4.40494558762843,5.52230881934871,5.95321879726522,2.22496734313952,4.46156460986798,4.08399241284787,3.13334060531692,3.12845946431563
"13381",0,0,0,15.4814081048732,13.2148367628853,14.3580029303066,5.95321879726522,3.70827890523253,2.97437640657866,15.3149715481795,11.4889155528287,14.5994775001396
"13382",1.1256195568618,1.13292697444585,1.11371505077418,3.31744459390141,2.20247279381421,3.31338529160922,2.23245704897446,2.96662312418602,2.23078230493399,2.04199620642393,3.13334060531692,2.08563964287709
"13383",0,0,0,0,0,0,0,0,2.23078230493399,9.1889829289077,0,0
"13384",4.50247822744719,4.53170789778342,4.4548602030967,0,1.10123639690711,0,0.744152349658153,1.48331156209301,3.71797050822332,1.02099810321197,0,1.04281982143854
"13385",0,0,0,0,0,9.94015587482767,0,0,0,0,2.08889373687795,0
"13386",0,0,0,13.2697783756056,0,0,0,0,0,0,0,0
"13387",1.1256195568618,1.13292697444585,1.11371505077418,4.42325945853521,3.30370919072132,3.31338529160922,3.72076174829076,4.44993468627904,2.97437640657866,4.08399241284787,4.1777874737559,4.17127928575417
"13388",0,0,0,4.42325945853521,5.50618198453553,2.20892352773948,0,0,1.48718820328933,5.10499051605983,2.08889373687795,0
"13389",0,0,0,0,0,20.9847735135251,0,0,0,0,0,0
