"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000084207",1180.96162355391,3.164589746254,0.0608564775203476,0,0
"ENSG00000096696",1215.5992993816,3.42524495905624,0.0838438446826132,0,0
"ENSG00000128422",6494.1287392964,4.58327627306994,0.072727473720876,0,0
"ENSG00000137440",804.766714792037,2.96373722514825,0.0736586900431109,0,0
"ENSG00000163191",3877.39630925014,2.57855776740821,0.0546152473837308,0,0
"ENSG00000167768",1109.47432780163,5.87830070084974,0.114759296814707,0,0
"ENSG00000169469",9304.70725765211,4.14293483918489,0.0928103432794898,0,0
"ENSG00000170465",709.142358104807,6.01949615482166,0.141926643807232,0,0
"ENSG00000185479",3269.32669715654,4.94862644501348,0.0852102518981209,0,0
"ENSG00000186081",6721.93439368964,4.92885461616118,0.049288010589009,0,0
"ENSG00000186395",2415.4937857099,5.80548711247598,0.112971270073877,0,0
"ENSG00000186832",6218.07133619016,4.99123587677533,0.102546094732468,0,0
"ENSG00000186847",8914.89821235768,6.11900390099067,0.059239531310683,0,0
"ENSG00000188293",1178.92778919704,6.68466655432037,0.177381779997475,0,0
"ENSG00000196754",1936.49879594866,2.85604386108494,0.0677332758297543,0,0
"ENSG00000205420",9973.72342913421,5.34696818213908,0.0809254646409036,0,0
"ENSG00000081277",538.35918627479,4.0397103543977,0.108896343120978,3.89527691058424e-302,2.33635463032751e-299
"ENSG00000231500",940.586299586406,2.96169480049562,0.0818797318414772,2.10874805312476e-287,1.16751647018196e-284
"ENSG00000099194",534.387741861348,3.17705109278152,0.0881646114980007,3.68588813194793e-285,1.96512443182928e-282
"ENSG00000112306",2057.31570028632,2.7907689671187,0.0788643890289898,5.70662767067264e-275,2.93381804711902e-272
"ENSG00000163207",1245.17984712769,4.31692721323653,0.128789607736508,2.19477073060672e-247,1.0191524086156e-244
"ENSG00000161016",910.002216389617,2.61573842208921,0.0781179911389284,1.2712647127901e-246,5.71870485644172e-244
"ENSG00000143546",1005.81216307617,4.90863255612649,0.147805986972881,5.93106430308555e-243,2.58720214069444e-240
"ENSG00000188624",413.499901621456,5.05952357719354,0.152867721874665,5.73156563074122e-241,2.42664374277999e-238
"ENSG00000179218",553.585127080222,2.95807621286574,0.0910961254118107,4.64396742586689e-232,1.90999745986725e-229
"ENSG00000169474",7907.33832014765,4.24762270842464,0.132766911598721,4.35194810168982e-226,1.74017480343958e-223
"ENSG00000112378",1624.94841875744,3.13854703406273,0.0984169013002642,4.9567354952242e-224,1.92843803929061e-221
"ENSG00000174444",651.610703084476,2.35356116420639,0.0740596742359814,1.94536887202852e-222,7.36936445075014e-220
"ENSG00000142937",692.479774314668,2.38161582885189,0.076108595518758,1.11198990717969e-215,4.00177367846293e-213
"ENSG00000178934",945.201224351976,2.69515458225035,0.0863534618437004,1.12267362393881e-214,3.94167971136565e-212
"ENSG00000177600",560.210716445045,2.65534204361339,0.0861378997175725,1.96279113082036e-209,6.72723293527596e-207
"ENSG00000163220",2354.04732185538,3.82638410055119,0.124711710741034,9.40656831529544e-208,3.14901281159716e-205
"ENSG00000188508",4038.96986602737,3.35927498511659,0.111170927300318,1.13855404566104e-201,3.64210788606459e-199
"ENSG00000173801",858.074468780223,2.47507803898666,0.0820873622752021,1.1759054784542e-200,3.6798172526844e-198
"ENSG00000197956",3538.92456594798,2.40463011395472,0.0798203446024259,3.28008654963504e-200,1.00461374217014e-197
"ENSG00000134757",380.118809671486,3.76598073427227,0.125074800572061,5.7566495563539e-200,1.72639521591072e-197
"ENSG00000148303",806.329155595927,2.41331325332843,0.0809197896330609,3.35458522847661e-196,9.85494987018791e-194
"ENSG00000142669",1076.07183888217,2.23444899251646,0.0754254895164488,1.24836483548521e-193,3.59404236136191e-191
"ENSG00000075624",1165.09146928554,1.89147566159114,0.0638723440095276,2.26210272522498e-193,6.384895829336e-191
"ENSG00000140988",664.319767919241,2.5771543268157,0.08764561642518,7.16110259120708e-191,1.98238599616204e-188
"ENSG00000121552",2062.98758019053,4.40774197769996,0.151224708408966,7.81288835511668e-188,2.12200995984726e-185
"ENSG00000136942",643.252852822493,2.36915334654476,0.0820522296552875,4.90793839622978e-184,1.30832913358755e-181
"ENSG00000142676",740.801766448712,2.00915838973284,0.0698179223376942,6.02409528655924e-183,1.57667003000037e-180
"ENSG00000167754",741.395589470733,2.82610750283525,0.0982733900290399,1.01985674325219e-182,2.62157818198486e-180
"ENSG00000089157",417.63597533912,2.53980161862465,0.0896945893383476,4.07306556439819e-177,9.93758962703592e-175
"ENSG00000134765",328.14133421573,5.76045399187178,0.203667752014777,1.69932742114174e-176,4.0769697045559e-174
"ENSG00000137154",975.25928237125,1.95792373680544,0.0696006997756953,9.5396343646919e-175,2.25119732261869e-172
"ENSG00000126432",584.379430836289,2.28609314827743,0.0827410370139504,9.55675544768804e-169,2.18364277253126e-166
"ENSG00000167656",396.005763948338,6.0049180269815,0.217588049015774,2.35319004887194e-168,5.29283918023618e-166
"ENSG00000127824",430.685835274175,2.60287051859558,0.0946215528665088,2.3181181545345e-167,5.13374012838832e-165
"ENSG00000134760",359.561180357491,5.78033594688002,0.211426820693921,2.75608709625205e-165,6.01119299250732e-163
"ENSG00000110955",588.546455484493,2.46883298294765,0.0908643228644702,2.66849189155898e-163,5.73327474313306e-161
"ENSG00000143320",480.120153014624,2.73251100914532,0.101464967943079,1.15475786275871e-160,2.40909267165386e-158
"ENSG00000254772",697.522567800247,2.06239429018533,0.0768340689875094,2.20263011010783e-159,4.5295514907146e-157
"ENSG00000125144",698.460404821488,2.97983166259236,0.111576320620148,5.51690991280714e-158,1.11853405908252e-155
"ENSG00000163347",288.07212285903,3.38156778154604,0.126990102306465,3.28969474470725e-157,6.57710497917512e-155
"ENSG00000164687",262.326462843346,5.5476288082335,0.21017874268792,4.67652034367428e-154,9.09709599286367e-152
"ENSG00000197958",573.727176923499,2.50915478123288,0.0963607698275395,2.97513271858491e-150,5.71027139787063e-148
"ENSG00000115884",461.61122940336,3.1517682438934,0.121177168284007,5.12119204871867e-150,9.69994204490859e-148
"ENSG00000165474",287.44103855941,4.11957646537907,0.159074748905983,9.27681582879614e-149,1.73428264747429e-146
"ENSG00000178372",1005.13368852962,4.16189971614676,0.162348289246613,5.29983190224365e-146,9.78090772215351e-144
"ENSG00000161249",624.4357661352,2.94467203274434,0.115076319792269,2.07530055059049e-145,3.78151283870254e-143
"ENSG00000100316",451.557214011773,2.20695436702927,0.0872358093646584,6.64623246188819e-142,1.16673800352293e-139
