"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000123130",67.2516424133509,-1.51459746727656,0.240650621866245,1.08083369985225e-10,1.11611198775991e-09
"ENSG00000135164",56.8670252562842,-1.63799374176359,0.259925607496358,1.10195100209434e-10,1.13547492305999e-09
"ENSG00000105821",91.2948954092346,-1.74125750997784,0.277406958812499,1.10940559944479e-10,1.14233859828382e-09
"ENSG00000179148",333.573804749096,-1.04083585142761,0.163487761233348,1.11569899625594e-10,1.14799764482517e-09
"ENSG00000068028",66.2841050168997,-1.38991897683828,0.220418032476933,1.1368080385323e-10,1.16888226533374e-09
"ENSG00000128564",109.507471147406,-6.36543159892729,0.958376131205146,1.20689541653696e-10,1.23829362231287e-09
"ENSG00000087085",76.3566892512005,-5.33904256529131,0.823066679692807,1.21065840034004e-10,1.24126977727172e-09
"ENSG00000131480",81.5344047661116,-2.83483537443281,0.451659670195505,1.25444389135607e-10,1.28433284609322e-09
"ENSG00000275126",73.233784176376,-8.46361364494763,2.75343829409523,1.40744525476903e-10,1.43893284392047e-09
"ENSG00000184545",249.905086174992,-2.47590323509332,0.396554162932191,1.46456802405939e-10,1.49520969548475e-09
"ENSG00000158050",28.7147365264471,-2.65529366151331,0.430823333452155,1.53519347118442e-10,1.56509277745749e-09
"ENSG00000168876",79.3293329875502,-1.57891488866706,0.253688244323532,1.80026044462898e-10,1.82755635405036e-09
"ENSG00000114933",62.9271284574444,-2.16714130094095,0.350036330133823,1.82296140309786e-10,1.84799502799956e-09
"ENSG00000159592",126.47464108686,-1.09629314885095,0.174597734349582,1.86389669547772e-10,1.88746924832892e-09
"ENSG00000196923",63.6575239421186,-1.420990970942,0.228443554905605,1.96486387177644e-10,1.98485722345417e-09
"ENSG00000123342",91.3504036305618,-8.31076158957257,2.72825464118886,1.98543131979865e-10,2.00422747885706e-09
"ENSG00000180628",29.0585971204742,-2.63477793293572,0.42907213379562,2.01605518025233e-10,2.03371508897914e-09
"ENSG00000107929",81.2763811158436,-1.44763545023877,0.233288013303887,2.10483447974346e-10,2.11881764586763e-09
"ENSG00000087087",184.338153861007,-1.11379408003342,0.178169847401296,2.20276100476343e-10,2.21429781170179e-09
"ENSG00000264522",46.319797387294,-2.21047129087101,0.359746531347008,2.2269143849723e-10,2.23545554893139e-09
"ENSG00000040199",27.4399669471416,-3.19764985344562,0.520336575587106,2.34366962604413e-10,2.34774699143391e-09
"ENSG00000166313",32.0307565103089,-2.85793243439214,0.466966893506368,2.56503251695822e-10,2.56058551190108e-09
"ENSG00000163932",116.091892740825,-1.1538491644916,0.185421361586299,2.60197598673309e-10,2.59566488766617e-09
"ENSG00000140829",189.968544817295,-1.11343887048895,0.178880047272033,2.66830894360626e-10,2.65999357639974e-09
"ENSG00000167874",118.031195806574,-2.90839019889492,0.474531485362524,2.69849380308221e-10,2.68822271940266e-09
"ENSG00000109113",72.3001245733389,-1.54612594285224,0.251164707533323,2.72057982136083e-10,2.70835038232982e-09
"ENSG00000132003",72.0594455249459,-2.02037078718591,0.330056640003043,2.79214728010405e-10,2.77745968467876e-09
"ENSG00000149289",33.2431419590463,-2.15992995033078,0.355587014216771,2.94618083701245e-10,2.91880751196106e-09
"ENSG00000120686",124.531887686424,-1.09979895825228,0.177436392004312,3.04372671577326e-10,3.00923393362336e-09
"ENSG00000062194",102.565561337654,-1.36466246000501,0.221615985908343,3.07452726564082e-10,3.03759917562797e-09
"ENSG00000155097",95.5037351608484,-1.29402610854433,0.209735266022131,3.17326019702293e-10,3.13084856313537e-09
"ENSG00000177000",51.2585807809882,-2.24111892515624,0.368421001872026,3.38609771480236e-10,3.32943146206147e-09
"ENSG00000115966",43.4125209975295,-1.91429375155633,0.314746530014032,3.44257894873702e-10,3.38265692607983e-09
"ENSG00000084652",106.551769053575,-1.12542242635001,0.182175186750776,3.46791238164989e-10,3.40522501595158e-09
"ENSG00000128908",109.024237546205,-1.43830047515948,0.23454348625826,3.53450444369475e-10,3.46588497731512e-09
"ENSG00000196422",29.6771589529291,-2.10361679325859,0.348086565590677,3.58162332294613e-10,3.5057685804722e-09
"ENSG00000099326",45.2097803540749,-2.22652913743771,0.368923653265673,3.81392725002666e-10,3.72213442468704e-09
"ENSG00000102038",34.136235497543,-1.95036195038102,0.322935380719021,3.84479684737406e-10,3.74464483206696e-09
"ENSG00000114554",65.2984853603006,-1.52519341606107,0.250328607955331,3.92684230930375e-10,3.82196721044134e-09
"ENSG00000142686",31.1065986959793,-2.16326931880273,0.358435246610773,3.93899290613236e-10,3.83120289755238e-09
"ENSG00000241878",103.782739621878,-1.36259062696979,0.222820542460353,4.11574736537664e-10,3.99771817304971e-09
"ENSG00000198752",103.340672976073,-1.03326580895187,0.167812502528073,4.23866068769277e-10,4.1115579918691e-09
"ENSG00000054967",68.2144489923574,-2.84482848531996,0.469726979761806,4.28081706046399e-10,4.14686147950061e-09
"ENSG00000137076",118.587679305458,-1.06265155504571,0.172901782688303,4.43175018020332e-10,4.28154656671321e-09
"ENSG00000197837",101.427805292915,-5.0885511742017,0.808179655032423,4.42973289048667e-10,4.28154656671321e-09
"ENSG00000240053",57.4159642655751,-2.10723019074729,0.349045197601372,4.49621811219637e-10,4.33873210188152e-09
"ENSG00000244405",23.274174596807,-2.9376890249718,0.490143468574292,4.77969697220627e-10,4.5991803419057e-09
"ENSG00000179046",169.593056225494,-1.33995794454521,0.219929634455082,5.1938008984903e-10,4.98764269071166e-09
"ENSG00000153317",61.0256678566896,-1.66553868440632,0.275737153914085,5.21275965907931e-10,5.00251168616311e-09
"ENSG00000163026",61.9569872397149,-1.90693787945116,0.316687505631051,5.24967629704325e-10,5.03458296441956e-09
"ENSG00000106665",22.7859017070575,-2.83731113622887,0.474805074382103,5.38433735886432e-10,5.15342661441834e-09
"ENSG00000166900",159.204405058628,-1.03724501291615,0.169491893966193,5.4386332286328e-10,5.20193523761921e-09
"ENSG00000169926",69.8559906629777,-1.25015995326853,0.205679986119496,5.56104411458543e-10,5.31548672174351e-09
"ENSG00000198743",86.8387244262078,-1.55812630713119,0.258931881868234,6.61120491889749e-10,6.30253607996884e-09
"ENSG00000085465",106.49890794038,-2.76328909628446,0.460812007639512,6.63162132856456e-10,6.31781528952263e-09
"ENSG00000176171",37.9026422936777,-1.69923590551086,0.284280347122075,6.73386290284312e-10,6.410975958097e-09
"ENSG00000080845",132.24296515326,-1.17415768229655,0.193882655612217,6.82399234502618e-10,6.49248974267362e-09
"ENSG00000214548",42.800843328312,-8.06196495060072,2.6947907947634,6.83470190572709e-10,6.49838401142282e-09
"ENSG00000223496",34.0506393765976,-2.17159121768301,0.364954836144192,6.87254902968499e-10,6.53005566219904e-09
"ENSG00000111450",24.8248639767028,-2.86637474862656,0.484102481109107,7.01024231567684e-10,6.65649328061795e-09
"ENSG00000165494",149.180893861631,-1.29247023096279,0.213620459779241,7.1671567445024e-10,6.79652314473729e-09
"ENSG00000183955",45.7679952078099,-1.66688620733129,0.278727784444302,7.2980287915545e-10,6.90697728168488e-09
"ENSG00000204304",137.06348833022,-1.13624925611339,0.187614044468576,7.38946758700303e-10,6.98433262737418e-09
"ENSG00000105443",86.4464306688357,-1.44174720950866,0.240044510437629,7.7803851390792e-10,7.33936068656913e-09
"ENSG00000196792",85.9833486376581,-1.33538403661072,0.222415872240663,7.80061451633515e-10,7.35260022426313e-09
"ENSG00000236453",109.471185787143,-7.95044387973682,2.67278754690945,8.87041167366493e-10,8.31312344026085e-09
"ENSG00000102034",45.6777081348273,-1.75767390214274,0.297038903428943,9.41233424324221e-10,8.80952870165615e-09
"ENSG00000137504",71.6360472597045,-1.37197207341879,0.229953317103304,9.51016395135751e-10,8.88953312206438e-09
"ENSG00000179674",81.4834767494231,-2.94693575781255,0.498571628936683,9.76269217625633e-10,9.1137453876271e-09
"ENSG00000269900",1204.21077770211,-3.71008766387997,0.651352511663958,1.00649391160474e-09,9.38981196211937e-09
"ENSG00000183741",29.8515425729334,-2.79399775819012,0.474909680784928,1.0077499809351e-09,9.39544104634769e-09
"ENSG00000160953",43.3898172425606,-2.29862467868875,0.391043780976341,1.03525190590143e-09,9.64559947278389e-09
