"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"11607",8.49628937728938,-1.88243786982249,20.5317722775617,1.0173620300791e-11,1.00730145000388e-08,17.2709701951763
"18837",9.48172161172161,-1.05829881656805,20.3846949917817,1.11986920291252e-11,1.07765806811901e-08,17.1802797078389
"26032",7.18742307692308,-0.359997041420119,20.3011584905144,1.18296902535602e-11,1.07765806811901e-08,17.128430256176
"25089",8.28522893772894,-1.02840532544379,20.29307533284,1.18927359991884e-11,1.07765806811901e-08,17.1234000676766
"17935",6.58731227106227,-1.0922899408284,20.2676286448361,1.2093570509696e-11,1.07765806811901e-08,17.1075492895067
"10730",8.47935805860806,-1.03418639053254,20.2195256805073,1.24832025834974e-11,1.08524700703947e-08,17.0775227952813
"38587",5.32118772893773,0.255597633136095,20.0839077674244,1.36558446403995e-11,1.15892601514857e-08,16.9924214074999
"26039",7.11289285714286,-0.951576923076923,19.9774853752188,1.46585254551258e-11,1.21508949144768e-08,16.9251746122888
"27853",8.84275091575092,-1.38691715976331,19.7140501757207,1.74955568216285e-11,1.39789613985209e-08,16.7569260899768
"3493",7.37233516483516,-1.4242573964497,19.69697989607,1.76986385269543e-11,1.39789613985209e-08,16.7459349679277
"7126",6.82253113553114,-0.222568047337278,19.6635178372781,1.81040870149684e-11,1.39789613985209e-08,16.7243579439354
"18797",8.63784981684982,-0.853239644970413,19.6369892130855,1.84325885346898e-11,1.39789613985209e-08,16.7072218873163
"15227",8.27584798534799,-0.0695207100591714,19.5403708120951,1.96839959651792e-11,1.46170073371426e-08,16.6445874205883
"8947",7.90043956043956,-1.57381360946746,19.4952710801358,2.02989843185066e-11,1.47660611642622e-08,16.6152297551902
"11638",7.58182051282051,-1.42369822485207,19.458915673249,2.0809701102522e-11,1.48348197219659e-08,16.5915078449445
"16130",7.0131456043956,-0.0987899408284028,19.4144325877411,2.14533742024099e-11,1.49938052955039e-08,16.5624139321491
"2628",8.14183424908425,-0.752609467455621,19.3508541733729,2.24106151023361e-11,1.53616147059167e-08,16.5206990358738
"11598",7.51815476190476,-1.43669230769231,19.2745376394411,2.36203986406163e-11,1.55054568409307e-08,16.470420540983
"17940",5.43449267399267,-0.48562426035503,19.2622209731053,2.38221086394336e-11,1.55054568409307e-08,16.462284986743
"27829",7.93577472527473,-0.863417159763314,19.2146793722386,2.46181590246512e-11,1.55054568409307e-08,16.4308268851739
"2626",7.46632051282051,0.00268639053254444,19.202988297927,2.48182475831945e-11,1.55054568409307e-08,16.4230774484969
"5297",6.53482051282051,-0.339890532544378,19.1916958006739,2.50131677266871e-11,1.55054568409307e-08,16.415587140241
"11647",8.27540476190476,-1.85919230769231,19.1792144966738,2.5230515564302e-11,1.55054568409307e-08,16.4073024961216
"6231",7.1016858974359,0.629701183431953,19.1176395184559,2.6332759848055e-11,1.58570000576046e-08,16.3663418538924
"19687",8.05903663003663,-0.374878698224852,19.0981498407556,2.6692290524528e-11,1.58570000576046e-08,16.3533459651036
"6191",6.45144963369963,0.412674556213017,19.0639029266921,2.73368385413849e-11,1.59344941862421e-08,16.3304735320157
"25129",8.05430494505495,-1.00141420118343,19.0441153273782,2.77168286260524e-11,1.59344941862421e-08,16.3172368894934
"7086",7.01594139194139,-0.175301775147929,18.9800299578681,2.89867841776725e-11,1.64000783369676e-08,16.2742612729477
"13430",7.88952289377289,-0.853352071005917,18.934490556202,2.9926997419672e-11,1.66349939575771e-08,16.2436231956222
"33188",6.62770421245421,-0.621295857988166,18.9151848264647,3.03353890484376e-11,1.66349939575771e-08,16.2306096379401
"27832",8.67650274725275,-0.975059171597633,18.7830207601034,3.32964474682625e-11,1.76741602338128e-08,16.1411184522904
"17937",6.11371245421245,-0.742242603550296,18.7661867952274,3.36952641609291e-11,1.76741602338128e-08,16.1296691398066
"40439",6.81193956043956,-1.42085207100592,18.7652353119194,3.37179580265759e-11,1.76741602338128e-08,16.1290216625248
"11589",7.10128113553114,-0.844106508875739,18.6912169205885,3.55344985549546e-11,1.83564009636638e-08,16.0785397992868
"3491",6.90612820512821,0.468097633136095,18.6649951280052,3.62029139559661e-11,1.84345237863779e-08,16.0606024292728
"18801",7.2172380952381,-1.78165384615385,18.5604541207673,3.90045578282155e-11,1.9581386749703e-08,15.9888090665656
"13390",8.07916117216117,-0.921073964497042,18.5384208095745,3.96241277997671e-11,1.9616144601318e-08,15.9736202021492
"38586",6.82512545787546,-0.282727810650888,18.4797200675792,4.13267483682846e-11,2.01787756005361e-08,15.9330560115511
"17895",6.62386996336996,-1.07184023668639,18.4513316919171,4.21780874585649e-11,2.02197366579254e-08,15.9133872389075
"39489",7.5955293040293,-0.93673372781065,18.4260251546639,4.29528337347192e-11,2.02197366579254e-08,15.8958253327474
"34987",6.93812728937729,-0.710562130177514,18.4208722551746,4.31124448996277e-11,2.02197366579254e-08,15.892246106558
"25132",8.44020512820513,-1.11217455621302,18.3513183589742,4.53300961752001e-11,2.06490705574547e-08,15.8438246514177
"27789",8.02363736263736,-1.06088165680473,18.3481473798164,4.54340655799701e-11,2.06490705574547e-08,15.8416122556667
"32287",7.69458791208791,-1.13966272189349,18.3380810834736,4.57658111895107e-11,2.06490705574547e-08,15.8345861799975
"837",8.01242399267399,-0.934683431952662,18.2588743792315,4.84683701100852e-11,2.15950823025485e-08,15.7791519714749
"39527",8.22058241758242,-1.14231360946746,18.2035300346139,5.0457809397977e-11,2.22039278787839e-08,15.7402601257662
"3533",8.11851282051282,-1.89645562130178,18.1549330448392,5.22768101316823e-11,2.27238368333376e-08,15.7060019514153
"30528",7.59043772893773,-0.798171597633135,18.1069085352954,5.41434644896237e-11,2.28916219608929e-08,15.672047798453
"35927",7.50783608058608,-0.550943786982249,18.0833945969392,5.50833129759117e-11,2.28916219608929e-08,15.6553868207958
"5285",6.82732509157509,-0.381476331360946,18.0742433802913,5.54537905194513e-11,2.28916219608929e-08,15.6488962052434
"34127",5.97294688644689,-0.58280473372781,18.0727159331509,5.55158868084669e-11,2.28916219608929e-08,15.6478124917
"832",8.44341758241758,0.785044378698225,18.0639437586756,5.58739510323667e-11,2.28916219608929e-08,15.6415867391131
"11629",7.28292032967033,-0.861899408284024,17.9983073333796,5.86328088165108e-11,2.37489526983604e-08,15.5948976803393
"32328",6.40342582417582,-0.51301775147929,17.9643437544659,6.01172790805582e-11,2.38167800614209e-08,15.5706648683771
"26036",6.63775366300366,-2.11236094674556,17.963906860279,6.01366346517753e-11,2.38167800614209e-08,15.5703528191828
"30491",6.69967124542124,-1.04604733727811,17.9015037202479,6.29709448969091e-11,2.46652347242355e-08,15.5256959507029
"30488",7.27673534798535,-0.719094674556213,17.7137670655816,7.23940272721989e-11,2.80479642183723e-08,15.3903128202123
"6233",7.36507142857143,-1.445,17.6728139083839,7.46435906319312e-11,2.84763163000141e-08,15.3605718117715
"34988",6.39361721611722,-0.466011834319526,17.6578420196208,7.54845656314162e-11,2.84763163000141e-08,15.349680158117
"5325",6.50901373626374,-0.343718934911242,17.6392882339733,7.65408243056108e-11,2.84763163000141e-08,15.3361687954533
"8907",7.46699908424909,-1.40265976331361,17.6365981972565,7.66952745146828e-11,2.84763163000141e-08,15.3342085535831
"33191",6.19444139194139,-0.674417159763313,17.5599270834458,8.12405790340648e-11,2.98529814339197e-08,15.2782007042539
"32288",6.76757051282051,-0.65342899408284,17.5306334401909,8.30525455134819e-11,2.98857519052739e-08,15.2567315879934
"34086",8.51761446886447,-1.31933727810651,17.5298506381031,8.31015550415899e-11,2.98857519052739e-08,15.2561573428455
"17900",4.82135531135531,-0.166050295857988,17.5180344180052,8.38451125161988e-11,2.98857519052739e-08,15.247485857003
"24229",6.06235805860806,-0.405917159763313,17.4518031328087,8.81467357427095e-11,3.11079430575558e-08,15.1987633302498
"24234",4.3946217948718,0.157710059171598,17.4328381339752,8.94215181378953e-11,3.12484371814426e-08,15.1847749307942
"33231",6.41698351648352,-0.81060650887574,17.3783713683676,9.31935292540187e-11,3.19666528618555e-08,15.1445089135376
"1735",6.98555402930403,-1.3121124260355,17.3772853390372,9.32704493780994e-11,3.19666528618555e-08,15.1437046483355
"26900",5.65620879120879,-0.917150887573964,17.3637583629322,9.42342346574604e-11,3.19893815250525e-08,15.1336826087598
"3537",5.93741391941392,-0.80001775147929,17.3402362077024,9.59356254947745e-11,3.2259711652224e-08,15.1162350827316
"39528",8.25147710622711,-2.17468639053254,17.2973407714268,9.91234876479205e-11,3.30201644273129e-08,15.0843514778233
"39529",7.69463003663004,-1.05315976331361,17.2114744361199,1.05850327452058e-10,3.49345284416775e-08,15.0202709118903
"6193",7.24448168498169,-1.38273372781065,17.1647214145007,1.0971688692895e-10,3.57778023813215e-08,14.985234859929
"38626",6.66429212454212,-0.151420118343195,17.1564925670411,1.10412923968841e-10,3.57778023813215e-08,14.9790576446123
"12517",8.21596062271062,-1.36256213017752,17.0938343732551,1.15870316413797e-10,3.72079419662467e-08,14.9319167296649
"16141",7.22597252747253,-1.70421597633136,17.0745161627621,1.17610528691371e-10,3.74295507560288e-08,14.9173451999695
"8889",6.73223443223443,-0.675023668639053,17.0621798676809,1.18736408844473e-10,3.74534562553308e-08,14.9080307915227
"35887",7.74572435897436,-0.529204142011835,17.0118236861275,1.23453184325356e-10,3.85996956323947e-08,14.869934699675
"39495",5.10638736263736,-0.522997041420118,16.9444723343603,1.30077567418266e-10,4.01297825399489e-08,14.81879180384
"5337",6.26492307692308,-0.304958579881657,16.9370036983405,1.30835234792415e-10,4.01297825399489e-08,14.8131071301797
"29627",5.90450457875458,-0.552816568047337,16.9282975914183,1.31724401222478e-10,4.01297825399489e-08,14.8064771816886
"16101",7.26195512820513,-1.87621301775148,16.8386280494662,1.41267882905968e-10,4.26724781211893e-08,14.7379783841358
"25092",8.72654212454212,-1.25734319526627,16.739043874931,1.52740099221036e-10,4.52954014195858e-08,14.6614480347557
"29586",8.97343956043956,-1.36054437869822,16.7387557422524,1.52774702958433e-10,4.52954014195858e-08,14.6612259018619
"785",6.26034523809524,-0.394461538461538,16.7298490550609,1.53848510763302e-10,4.52954014195858e-08,14.6543573757001
"2629",5.22190293040293,1.04510355029586,16.7185842590245,1.55218189469946e-10,4.52954014195858e-08,14.6456647825492
"14295",7.8370347985348,-1.77854437869823,16.7039786424759,1.57013521107224e-10,4.52954014195858e-08,14.6343849293256
"34087",5.78375824175824,-0.553523668639053,16.699441476721,1.57575742790614e-10,4.52954014195858e-08,14.6308787604794
"34129",7.16969505494506,-0.577008875739645,16.6310641530569,1.66314506928167e-10,4.71027668798655e-08,14.5779161211135
"7128",8.35618681318681,-1.23979289940828,16.6258708869431,1.66999068916091e-10,4.71027668798655e-08,14.5738841563967
"36817",7.64751282051282,-1.32380177514793,16.6196148633471,1.67827723985605e-10,4.71027668798655e-08,14.5690253092043
"8898",6.11505036630037,-0.816289940828402,16.5892155388558,1.71917400494727e-10,4.76262545863421e-08,14.5453874992747
"29626",8.67205769230769,-1.08628106508876,16.5859336829105,1.72365246370725e-10,4.76262545863421e-08,14.5428328570591
"23339",6.25376373626374,-0.568449704142012,16.5478272028759,1.77657617695432e-10,4.87109855779691e-08,14.5131309559541
"24189",6.15446611721612,-0.395526627218935,16.4933274981518,1.85530853209864e-10,5.04813872657434e-08,14.4705253219273
"2588",8.12928754578754,-0.70914201183432,16.4629823005469,1.90075634158298e-10,5.08928684688725e-08,14.446738095942
"43126",6.33690934065934,-0.318662721893492,16.4559391996787,1.91147403670067e-10,5.08928684688725e-08,14.4412104695541
"10690",8.46213095238095,-0.985884615384615,16.454765912928,1.9132657319125e-10,5.08928684688725e-08,14.4402893977623
"2586",7.31706776556777,-0.00406213017751379,16.4360810358356,1.94204222206805e-10,5.12756688617729e-08,14.4256117481101
"7131",6.92059615384615,-1.2785325443787,16.4163919257801,1.97286674871365e-10,5.17065164640804e-08,14.4101261586585
"25999",6.21791208791209,-0.677798816568048,16.3503511809231,2.08013647036535e-10,5.41199885764253e-08,14.3580413104246
"25113",9.12346703296704,-1.34805917159763,16.3379541422244,2.1009592886135e-10,5.42656470169127e-08,14.3482393277073
"27792",8.54282417582418,-1.01925147928994,16.3126220987628,2.14420473070636e-10,5.49841967059695e-08,14.3281856305831
"21533",7.53088278388278,-1.82464201183432,16.2838573092148,2.19446713226198e-10,5.58711331873901e-08,14.3053746800967
"8038",6.60899725274725,-1.39755621301775,16.2192433475514,2.31202240975773e-10,5.84206965971365e-08,14.2539799147968
"16097",7.91132142857143,-0.405807692307692,16.2110585795291,2.32738719470132e-10,5.84206965971365e-08,14.2474543047635
"21521",8.15098076923077,-1.59131656804734,16.1884155022148,2.37046526985659e-10,5.90859189362016e-08,14.2293832414182
"25996",6.12578021978022,-1.86599704142012,16.155121941375,2.4353609927539e-10,6.02819494623056e-08,14.2027639998906
"22440",6.57480586080586,-1.10040828402367,16.0479802166732,2.6574187268027e-10,6.53248504125209e-08,14.1167092728271
"27813",8.30345054945055,-1.16712721893491,16.0239210819416,2.71019997788476e-10,6.61660054874826e-08,14.0973027171045
"35028",6.43070512820513,-0.391905325443787,15.9442656734095,2.89309847384662e-10,7.0150749661081e-08,14.032833455037
"29600",6.07926190476191,-1.23380769230769,15.9217906451649,2.94705870139604e-10,7.09763245625409e-08,14.0145825065873
"30531",6.99943131868132,-1.20925147928994,15.8891577318046,3.02733068755174e-10,7.24202516960365e-08,13.9880349998767
"41427",1.79288095238095,-0.653692307692308,15.869761600733,3.07614713641868e-10,7.30974590203382e-08,13.9722289802253
"28700",8.07380128205128,-1.37574556213018,15.7738943318221,3.3301018707234e-10,7.85971902466266e-08,13.8938102699783
"1695",7.24791758241758,-1.52249408284024,15.7661071537359,3.35169254783056e-10,7.85971902466266e-08,13.8874187109608
"19736",4.96752564102564,-0.237180473372781,15.7358791325864,3.43693102345267e-10,8.00522747717656e-08,13.8625771197063
"8057",7.56897161172161,-1.68183727810651,15.7219041046949,3.4771190937671e-10,8.00522747717656e-08,13.8510756322112
"9795",7.06557326007326,-1.26248816568047,15.7205224349141,3.48111956840525e-10,8.00522747717656e-08,13.8499379390519
"40399",6.26495695970696,-1.22727810650888,15.7121503334415,3.50546554155097e-10,8.0074190366362e-08,13.8430419767642
"29640",6.40479853479854,-1.42534023668639,15.7047958259345,3.52700254952274e-10,8.0074190366362e-08,13.8369810510616
"7091",7.27487271062271,-1.45936094674556,15.6918957820816,3.56512151659416e-10,8.01844134419782e-08,13.8263428938942
"2591",6.96974358974359,-1.13881065088757,15.6879565508154,3.57684932591026e-10,8.01844134419782e-08,13.8230925619193
"43125",5.61596794871795,-0.487784023668639,15.6800687870431,3.60045677460894e-10,8.02091757963508e-08,13.8165816850448
"14335",8.04719047619048,-1.94888461538461,15.6665538683501,3.64129385959005e-10,8.06150797088371e-08,13.8054180514662
"7129",4.47335164835165,0.780926035502959,15.6061232895753,3.83004487435933e-10,8.42704441368297e-08,13.7553789769593
"20592",7.1474184981685,-0.50768047337278,15.5948539374477,3.86638686292252e-10,8.4466082747956e-08,13.746025348144
"23331",7.79412637362637,-1.3001449704142,15.5887174950641,3.88633081883761e-10,8.4466082747956e-08,13.7409291318565
"18841",6.80636904761905,-1.65519230769231,15.5585099197061,3.9861238504313e-10,8.61099384998625e-08,13.7158120336221
"29587",5.67340293040293,-0.551781065088757,15.5416325818687,4.04306902629392e-10,8.68139472127834e-08,13.701756911551
"22428",4.87859981684982,0.800298816568047,15.4420800942528,4.39715189442477e-10,9.32929060267123e-08,13.6185305588893
"8929",6.67804761904762,-0.580153846153846,15.4294655832541,4.44433203830631e-10,9.37359592741954e-08,13.6079454152353
"40437",6.41117765567765,-1.10827514792899,15.2371736170983,5.234627046571e-10,1.09754733204692e-07,13.4454812285488
"15197",7.02897161172161,-2.47576035502959,15.1959158701662,5.42301776043978e-10,1.13039792428723e-07,13.4103501792869
"34100",5.47801923076923,-1.01279881656805,15.1776556007614,5.50869893252152e-10,1.14126075950418e-07,13.3947704570401
"30535",5.56440750915751,-0.601905325443787,15.1712350820839,5.53916820205989e-10,1.14126075950418e-07,13.3892879090345
"15196",5.70398443223443,-0.335715976331361,15.1309751988094,5.73437836558709e-10,1.17469070381027e-07,13.3548556068882
"21537",6.59378663003663,-2.60141715976331,15.1003132369547,5.88797844460653e-10,1.19926344959746e-07,13.3285693234719
"27843",4.85142673992674,-0.195434911242603,15.050823343533,6.14524624763537e-10,1.24455202983361e-07,13.2860272996168
"29659",7.33499816849817,-0.482896449704142,15.031918580156,6.24666859576732e-10,1.25794494591825e-07,13.2697390578625
"15236",5.90115384615385,-0.518467455621302,15.0141712408798,6.34351042075881e-10,1.27027014290746e-07,13.25442911859
"3515",7.34786172161172,-1.49258579881657,14.9762840808381,6.5556586837714e-10,1.30541842527569e-07,13.2216838459965
"32311",7.42074358974359,-0.296579881656805,14.9441141395644,6.74174724768983e-10,1.33501577164809e-07,13.1938139246126
"43133",6.20423168498168,-1.92273372781065,14.9322138284912,6.81200845464011e-10,1.33530782002805e-07,13.1834888871545
"20632",7.04773992673993,-0.344949704142012,14.9311804038157,6.81814676369388e-10,1.33530782002805e-07,13.182591866602
"29589",7.60015201465201,-0.46097928994083,14.8829951947246,7.11102211771053e-10,1.38505613313483e-07,13.1406968797851
"5287",7.11119505494506,-0.23389349112426,14.8394669644349,7.38716372226303e-10,1.43102208541491e-07,13.1027329696434
"7127",6.96071886446886,-0.506239644970415,14.8236931832564,7.49004157887204e-10,1.43997580394156e-07,13.0889478439609
"9835",7.01710897435897,-1.28214201183432,14.8152912752295,7.5454633939159e-10,1.43997580394156e-07,13.0815991546406
"23291",7.49396611721612,-1.23929585798817,14.8093619311422,7.58483897233674e-10,1.43997580394156e-07,13.0764105526601
"4386",8.6382902930403,-0.649778106508875,14.8041815409989,7.61942061313634e-10,1.43997580394156e-07,13.0718756250893
"23330",6.69580860805861,-1.35773668639053,14.8017995041174,7.6353783791088e-10,1.43997580394156e-07,13.0697898467859
"28719",8.0122847985348,-2.29919822485207,14.7895560819129,7.71796501943302e-10,1.44476502993492e-07,13.0590638235973
"40397",6.60383974358974,-1.27776627218935,14.7860427993736,7.74183931987346e-10,1.44476502993492e-07,13.0559843110549
"9790",3.73632509157509,0.272100591715976,14.7610017582142,7.91430661442213e-10,1.46925804668991e-07,13.0340136158515
"32291",5.75477197802198,-0.752819526627219,14.7512100749936,7.98285809248811e-10,1.47430566760957e-07,13.0254123112911
"4395",6.01428571428571,-1.05192307692308,14.7399491375912,8.06248096725593e-10,1.47781478330723e-07,13.0155132658442
"43093",6.16717490842491,-1.95621597633136,14.7368167712666,8.08477956303756e-10,1.47781478330723e-07,13.0127583740462
"38625",5.63415750915751,-0.239559171597633,14.6891615683611,8.43227651473771e-10,1.53282858892213e-07,12.9707732439652
"38585",5.63556227106227,-0.299136094674556,14.6830156624045,8.47824069035444e-10,1.53282858892213e-07,12.9653486263374
"28729",6.44464194139194,-1.20908284023669,14.6781581268015,8.5147587421889e-10,1.53282858892213e-07,12.9610595617701
"18796",8.24511446886447,-2.6126449704142,14.6673174145399,8.59686460241118e-10,1.53983237129821e-07,12.9514823837974
"32294",4.19485989010989,-0.59798224852071,14.6479923715699,8.74533470810132e-10,1.55859355167782e-07,12.9343921333094
"35926",5.60792307692308,-0.741497041420119,14.633173913398,8.8610366767435e-10,1.57135717067585e-07,12.9212719910017
"34140",5.53815201465201,-1.02090236686391,14.6203875128172,8.96218704074829e-10,1.58142670732887e-07,12.9099403073232
"7092",6.19723992673993,-0.581526627218935,14.6057086307336,9.07983146768512e-10,1.59429316667078e-07,12.8969192013119
"1686",8.59332692307692,-0.690156804733728,14.5845140108789,9.25261632812922e-10,1.61666792352862e-07,12.8780950782552
"15237",7.20855402930403,-2.5169201183432,14.576342198471,9.32017070816345e-10,1.62052763278916e-07,12.870829920896
"2631",7.1119532967033,-1.1765325443787,14.5506449787884,9.53605915260662e-10,1.65001598269665e-07,12.8479572013989
"38593",6.00211355311355,-1.73245857988166,14.5390979501148,9.6348024712296e-10,1.65904782263047e-07,12.8376662036854
"15230",5.60463919413919,-0.689408284023669,14.5059590755552,9.92430087228576e-10,1.70068163601805e-07,12.8080866041865
"17033",7.3438489010989,-1.52063017751479,14.4972690747859,1.00017441990264e-09,1.70575201067032e-07,12.8003187827901
"18836",8.36172252747253,-2.71129289940828,14.4901331057267,1.00658210658549e-09,1.70850536224443e-07,12.7939366038846
"7087",7.06099542124542,-0.551798816568047,14.4758336577196,1.0195545428977e-09,1.72232237568937e-07,12.7811381977966
"15254",9.0290054945055,-2.2840798816568,14.4701472081973,1.02476281048403e-09,1.7229549819289e-07,12.7760451612479
"26031",7.76995146520147,-1.15723668639053,14.4560258310931,1.03782002194203e-09,1.73671628460572e-07,12.7633887919794
"16136",7.98088095238095,-2.522,14.4063821360155,1.08515172458341e-09,1.80743682575006e-07,12.7187973421359
"19690",5.35134798534799,-0.68348224852071,14.3867186280276,1.1045324333797e-09,1.83116065373889e-07,12.7010926806094
"23336",6.20531593406593,-2.01784319526627,14.3801745534549,1.11106412386772e-09,1.83346155699727e-07,12.6951951770111
"1726",8.39757509157509,-0.323745562130177,14.3164881321508,1.17682822179165e-09,1.93303525979455e-07,12.6376614495488
"10717",6.48690293040293,-0.743742603550296,14.2905879696276,1.20475186086337e-09,1.96982455635843e-07,12.6141907687423
"34089",7.17620238095238,-0.630384615384616,14.2645827131791,1.23350199700204e-09,2.007623067632e-07,12.5905823779573
"7998",6.4887152014652,-1.35022485207101,14.2506514473794,1.24920439608666e-09,2.02393824973241e-07,12.5779175879977
"2627",7.52238461538462,-0.448130177514791,14.188586640748,1.32180003441996e-09,2.13186608266357e-07,12.5213457134298
"17037",6.73193315018315,-2.32508579881657,14.0920345922519,1.44383703202125e-09,2.31644237664355e-07,12.4328510197858
"30495",5.46861263736264,-0.494387573964497,14.0879646020642,1.4492387217807e-09,2.31644237664355e-07,12.429107553252
"14330",4.02228113553114,0.0472781065088757,14.0693163498209,1.47426614861407e-09,2.34592600898214e-07,12.4119417654343
"16145",6.74801648351648,-1.53558579881657,14.017411582388,1.54638820099443e-09,2.44975382383313e-07,12.3640450819713
"31426",5.96368864468865,-0.729434911242604,13.984315087133,1.59433679530802e-09,2.51453720052917e-07,12.3334131956129
"4435",6.08317948717949,-1.16307100591716,13.8403574115052,1.82215360413685e-09,2.86118251391427e-07,12.1993434282654
"6215",7.57258424908425,-1.59210946745562,13.7927762273235,1.90490377942386e-09,2.97101693661551e-07,12.154730409008
"26928",4.47380128205128,0.44794674556213,13.7906060086143,1.90877252408527e-09,2.97101693661551e-07,12.1526919915844
"16230",1.86516575091575,0.367455621301775,13.7680982084179,1.94939446757934e-09,3.00881844516824e-07,12.1315326690059
"23290",6.23819871794872,-1.15363905325444,13.7677986711286,1.94994125472411e-09,3.00881844516824e-07,12.1312508501939
"28740",7.70543223443223,-1.23897633136095,13.6999765924395,2.07806559950216e-09,3.18853163655524e-07,12.0672864305835
"27803",3.96505769230769,0.137065088757396,13.6967912702054,2.08429994197445e-09,3.18853163655524e-07,12.0642747176455
"28689",6.37900457875458,-1.17993195266272,13.6854547652181,2.10665037084354e-09,3.20895067599774e-07,12.0535505593937
"16137",8.72660531135531,-0.864357988165681,13.6761061321332,2.12527414808086e-09,3.22354347805081e-07,12.0447004008694
"10732",7.2823782051282,-1.42532544378698,13.6627228241506,2.15224214698346e-09,3.25061521555417e-07,12.0320204657085
"9788",5.36884249084249,-0.207902366863905,13.6446686427319,2.18920253901682e-09,3.29248672154919e-07,12.0148960200669
"24200",6.73653113553114,-0.800298816568048,13.6354635779053,2.2083074023954e-09,3.30726508617571e-07,12.0061565231403
