"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"21189",-1.55987351190476,-3.5671556122449,-5.28219794684212,9.36883122188849e-05,0.00155450791392348,0.973805966157689
"525",-2.04334672619048,-3.88715306122449,-5.27170563096004,9.55715618438219e-05,0.00158094638226524,0.953424517278353
"17575",-1.2398318452381,-0.119137755102041,-5.27092991782259,9.57123408021985e-05,0.00158253633767816,0.951917175867615
"24643",-1.36806398809524,-3.40595153061225,-5.26786186013145,9.627124993143e-05,0.00159103507407666,0.945954736281968
"137",-1.05380952380952,-0.693954081632653,-5.26496243111346,9.68025467985926e-05,0.00159758017732396,0.940319002261961
"678",-1.50801488095238,-2.15964030612245,-5.26422525118478,9.69381126089603e-05,0.00159852584808981,0.938885960916374
"1410",-1.06674404761905,-1.47192602040816,-5.2641602472056,9.6950076130867e-05,0.00159852584808981,0.93875959336492
"2308",-1.08012053571429,-0.645234693877551,-5.26328465786174,9.71113712414336e-05,0.00160044056613847,0.937057402331742
"13844",-1.15575148809524,-1.91520153061224,-5.26099644054089,9.75342045086731e-05,0.00160591518046274,0.932608569067649
"2564",-1.66983779761905,-3.58981887755102,-5.26051854347128,9.76227541917308e-05,0.00160662659046707,0.931679347923883
"17490",-1.37211904761905,-1.84046173469388,-5.2578148483213,9.81252929036362e-05,0.00161115546962676,0.926421795027102
"7339",-1.31710714285714,2.51275765306122,-5.25627114169368,9.8413424037983e-05,0.00161439021015641,0.923419553118882
"7604",-1.23840922619048,0.94234693877551,-5.25389106027986,9.88593814951326e-05,0.00161945652543552,0.918790166191049
"15692",-1.02475446428571,0.360520408163265,-5.24893300299068,9.97951089002877e-05,0.00163206260950159,0.909144371353043
"27655",-1.51727976190476,2.71866581632653,-5.24355982840914,0.00010081954209363,0.00164623909447171,0.898687766489881
"10965",-1.11893601190476,-1.9101556122449,-5.23996679865159,0.000101510648136749,0.00165599760378887,0.891693599300509
"18227",-1.44535565476191,-4.25345153061224,-5.23638389750805,0.000102204691385595,0.00166425497696039,0.884717666786066
"13048",-1.13481398809524,-1.57943367346939,-5.23464105812411,0.000102544070893813,0.00166901426916879,0.881323812476597
"8456",-1.11553571428572,-3.07462244897959,-5.23293519336196,0.000102877380371922,0.00167290234911349,0.878001620916367
"35335",-1.37436011904762,-1.62414540816327,-5.23237119495473,0.000102987826763514,0.00167393012188605,0.876903153815674
"7074",-2.04809672619048,-2.20102806122449,-5.23112384328172,0.000103232528685497,0.00167560155241101,0.874473629190445
"13778",-1.22004761904762,-1.89610969387755,-5.22281559982465,0.000104877847949397,0.00169997108252104,0.858286720596012
"4807",-1.14543154761905,1.75002040816327,-5.22085216691381,0.000105270626259258,0.00170477792515735,0.854460217817139
"13309",-1.33494047619048,-1.00024234693878,-5.21933159841925,0.000105575857070967,0.0017089398554571,0.851496503007282
"8357",-1.08093452380952,-1.5453112244898,-5.21564021137588,0.000106320663886682,0.00171776825953724,0.844300580993925
"33465",-1.47093601190476,-3.80361989795918,-5.2154279338195,0.000106363659905306,0.00171776825953724,0.843886723645666
"18704",-1.46381547619047,1.90588265306122,-5.21112936529923,0.000107238201733985,0.00172952717434697,0.835505105993934
"28815",-1.33636607142857,-3.66339795918367,-5.20882996326367,0.000107709066211562,0.00173554131108426,0.831020722107044
"38486",-1.55487648809524,3.09219132653061,-5.20547011166384,0.000108400937394856,0.00174284603779311,0.824467123793016
"8614",-1.10228571428571,-0.148854591836735,-5.20519629045706,0.000108457525846917,0.00174284603779311,0.823932961903174
"642",-1.11792261904762,0.492979591836735,-5.19634925398759,0.000110302420683052,0.00176608480436628,0.806669847256498
"7964",-1.2047380952381,-2.15358418367347,-5.19068700944797,0.00011150020032632,0.00178160815763454,0.795616511999488
"13967",-1.75902678571429,-2.04366326530612,-5.19051760931349,0.00011153624155193,0.00178160815763454,0.795285767957126
